ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
10225115,HY412201,09/05/2015 11:40:00 PM,011XX W FULTON MARKET,460,BATTERY,SIMPLE,WAREHOUSE,FALSE,FALSE,1214,12,27,28,08B,1168927,1902027,2015,02/10/2018 03:50:01 PM,41.88668292,-87.65510974,"(41.886682918, -87.655109738)",41,14917,29,63,46,44,15,76
10225116,HY412132,09/05/2015 10:40:00 PM,008XX N LEAMINGTON AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1531,15,37,25,24,1141870,1905074,2015,02/10/2018 03:50:01 PM,41.89558809,-87.75439536,"(41.895588086, -87.754395364)",4,4299,26,585,45,5,25,69
10225117,HY412200,09/05/2015 11:40:00 PM,053XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,1522,15,29,25,14,1140867,1898815,2015,02/10/2018 03:50:01 PM,41.87843113,-87.75823326,"(41.878431127, -87.758233264)",52,22216,26,68,7,32,25,97
10225119,HY412161,09/05/2015 11:14:00 PM,069XX S PAULINA ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,735,7,17,67,08B,1166209,1858693,2015,02/10/2018 03:50:01 PM,41.76782841,-87.66632639,"(41.767828409, -87.666326388)",17,22257,65,283,31,23,17,7
10225120,HY412100,09/05/2015 10:09:00 PM,041XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1724,17,33,16,14,1152983,1927306,2015,02/10/2018 03:50:01 PM,41.95638151,-87.71298884,"(41.95638151, -87.712988838)",2,21538,16,23,20,39,1,13
10225121,HY412189,09/05/2015 11:55:00 PM,003XX W 59TH PL,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,711,7,20,68,19,1175158,1865501,2015,02/10/2018 03:50:01 PM,41.78631519,-87.63332122,"(41.78631519, -87.63332122)",53,21559,66,166,4,11,17,135
10225122,HY412151,09/05/2015 11:05:00 PM,020XX W 69TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,735,7,17,67,08B,1164023,1858896,2015,02/10/2018 03:50:01 PM,41.76843171,-87.67433339,"(41.768431709, -87.674333391)",17,22257,65,283,31,23,17,7
10225123,HY412174,09/05/2015 11:05:00 PM,020XX W 69TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,735,7,17,67,7,1164032,1858566,2015,02/10/2018 03:50:01 PM,41.76752595,-87.67430967,"(41.767525954, -87.67430967)",17,22257,65,283,31,23,17,7
10225124,HY412104,09/05/2015 10:05:00 PM,056XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,712,7,20,68,08B,1171599,1867522,2015,02/10/2018 03:50:01 PM,41.79193981,-87.64631106,"(41.791939812, -87.646311061)",53,21559,66,113,4,11,17,261
11645557,JC212685,04/01/2018 12:01:00 AM,080XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,631,6,6,44,11,,,2018,04/06/2019 04:04:43 PM,,,,,,,,,,,
10225125,HY412087,09/05/2015 09:30:00 PM,007XX W 74TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,732,7,17,68,08B,1172792,1855810,2015,02/10/2018 03:50:01 PM,41.75977448,-87.64228165,"(41.759774484, -87.64228165)",17,21559,66,511,32,11,17,214
10225126,HY412167,09/05/2015 10:38:00 PM,052XX W LAWRENCE AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,FALSE,FALSE,1623,16,45,11,08B,1140590,1931415,2015,02/10/2018 03:50:01 PM,41.9678941,-87.75844788,"(41.967894103, -87.758447877)",20,21869,15,260,50,48,12,58
10225127,HY412176,09/05/2015 11:05:00 PM,028XX W 59TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,824,8,16,63,15,1158598,1865402,2015,02/10/2018 03:50:01 PM,41.78639745,-87.6940415,"(41.786397451, -87.694041499)",19,21867,64,764,2,58,13,269
10225128,HY412215,09/06/2015 12:02:00 AM,079XX S EXCHANGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,422,4,7,46,18,1197209,1852961,2015,02/10/2018 03:50:01 PM,41.75138353,-87.55288975,"(41.751383531, -87.552889749)",43,21202,42,505,37,25,19,234
10225129,HY412207,09/06/2015 12:07:00 AM,016XX N HAMLIN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,2535,25,30,23,26,1150799,1910566,2015,02/10/2018 03:50:01 PM,41.91048866,-87.72145705,"(41.910488657, -87.721457048)",10,22535,24,391,49,1,6,193
10225131,HY412137,09/05/2015 09:35:00 PM,003XX S HOMAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1133,11,28,27,11,1153780,1898021,2015,02/10/2018 03:50:01 PM,41.87600508,-87.71084027,"(41.876005082, -87.71084027)",11,21572,28,765,23,30,16,140
10225132,HY412181,09/05/2015 11:40:00 PM,016XX W 63RD ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,TRUE,FALSE,725,7,15,67,18,1166326,1862922,2015,02/10/2018 03:50:01 PM,41.77943085,-87.66577721,"(41.779430846, -87.665777206)",44,22257,65,276,3,23,17,164
10225133,HY412232,09/06/2015 12:35:00 AM,029XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1124,11,2,27,18,1156931,1898553,2015,02/10/2018 03:50:01 PM,41.87740165,-87.69925644,"(41.877401649, -87.699256437)",11,21184,28,51,46,28,16,123
10225134,HY412226,09/06/2015 12:01:00 AM,070XX S JEFFERY BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,331,3,5,43,18,1190761,1858717,2015,02/10/2018 03:50:01 PM,41.76733655,-87.57633249,"(41.767336547, -87.57633249)",32,22538,39,381,33,24,18,212
10225135,HY412217,09/05/2015 03:00:00 PM,028XX W LAWRENCE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,TRUE,TRUE,2031,20,40,4,04A,1156793,1931761,2015,02/10/2018 03:50:01 PM,41.96852975,-87.69886098,"(41.968529752, -87.698860976)",13,21849,6,666,24,20,5,10
10225137,HY412193,09/05/2015 11:27:00 PM,002XX S LOCKWOOD AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,TRUE,FALSE,1522,15,29,25,15,1141049,1898354,2015,02/10/2018 03:50:01 PM,41.87716274,-87.75757635,"(41.877162736, -87.757576345)",52,22216,26,68,7,32,25,97
10225138,HY412224,09/06/2015 12:25:00 AM,013XX W WINNEMAC AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2033,20,46,3,08A,1166516,1933680,2015,09/17/2015 11:37:18 AM,41.97359241,-87.66305481,"(41.973592405, -87.663054812)",40,22616,31,633,18,15,2,36
10225139,HY412236,09/06/2015 12:18:00 AM,060XX W ROSCOE ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,TRUE,FALSE,1633,16,38,17,24,1135548,1921982,2015,02/10/2018 03:50:01 PM,41.94210034,-87.77721228,"(41.942100343, -87.777212282)",39,22254,17,459,44,52,12,27
10225140,HY412231,09/06/2015 12:25:00 AM,005XX S STATE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,TRUE,FALSE,123,1,2,32,18,1176447,1897915,2015,09/17/2015 11:37:18 AM,41.87523294,-87.6276188,"(41.875232942, -87.6276188)",48,14913,38,92,10,35,22,144
10225141,HY412211,09/01/2015 02:30:00 AM,056XX N LINCOLN AVE,810,THEFT,OVER $500,HOTEL/MOTEL,FALSE,FALSE,2011,20,40,2,6,1157660,1937177,2015,02/10/2018 03:50:01 PM,41.98337386,-87.69552478,"(41.983373861, -87.695524775)",46,4450,20,15,24,50,2,57
10225142,HY412197,09/05/2015 10:10:00 PM,062XX S SACRAMENTO AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,ALLEY,FALSE,FALSE,823,8,15,66,26,1157456,1863056,2015,02/10/2018 03:50:01 PM,41.77998292,-87.69829222,"(41.779982915, -87.698292215)",44,21867,64,182,2,58,13,276
10225143,HY412062,09/01/2015 09:00:00 AM,050XX S LAKE SHORE DR SB,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,222,2,4,39,6,1189076,1871993,2015,02/10/2018 03:50:01 PM,41.80380742,-87.58208345,"(41.803807415, -87.58208345)",1,21192,5,400,33,10,24,113
10225144,HY408983,09/03/2015 03:04:00 PM,012XX W GARFIELD BLVD,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,713,7,16,67,7,1169127,1868181,2015,02/10/2018 03:50:01 PM,41.79380204,-87.65535639,"(41.793802035, -87.65535639)",19,22257,65,297,4,37,23,127
10225145,HY412158,09/05/2015 10:35:00 PM,020XX E 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,331,3,5,43,15,1190856,1858321,2015,09/17/2015 11:37:18 AM,41.7662476,-87.57599706,"(41.766247597, -87.575997062)",32,22538,39,152,33,24,18,262
10225146,HY412250,09/06/2015 12:08:00 AM,042XX W CERMAK RD,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,1012,10,24,29,26,1148196,1889031,2015,02/10/2018 03:50:01 PM,41.85144473,-87.73157428,"(41.851444728, -87.73157428)",14,21569,30,125,28,57,21,161
10225147,HY412183,09/05/2015 10:30:00 PM,049XX W WALTON ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,FALSE,TRUE,1531,15,37,25,04B,1143325,1905860,2015,02/10/2018 03:50:01 PM,41.8977179,-87.74903176,"(41.897717895, -87.749031759)",4,4299,26,585,45,5,25,69
10225148,HY412256,09/06/2015 01:25:00 AM,0000X W DIVISION ST,460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1824,18,42,8,08B,1175912,1908369,2015,02/10/2018 03:50:01 PM,41.90393133,-87.62926815,"(41.903931334, -87.629268148)",22,14926,37,230,11,54,14,197
10225149,HY412228,09/05/2015 11:30:00 PM,003XX E 75TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,323,3,6,69,6,1179912,1855363,2015,02/10/2018 03:50:01 PM,41.75838795,-87.61620073,"(41.75838795, -87.616200733)",31,21546,67,475,32,61,20,228
10225150,HY412259,09/06/2015 01:27:00 AM,026XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2514,25,30,19,14,1138261,1917001,2015,02/10/2018 03:50:01 PM,41.92838322,-87.76736152,"(41.928383224, -87.767361524)",27,22615,19,58,21,2,6,177
10225151,HY412220,09/06/2015 12:20:00 AM,041XX W BARRY AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2523,25,31,21,6,1148130,1920288,2015,02/10/2018 03:50:01 PM,41.93721856,-87.73101116,"(41.937218558, -87.731011162)",7,22618,22,464,17,21,6,175
10225152,HY412147,09/05/2015 12:30:00 PM,009XX E 80TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,624,6,8,44,5,1184058,1852160,2015,02/10/2018 03:50:01 PM,41.74950275,-87.60110607,"(41.749502746, -87.601106068)",9,21546,40,247,35,61,20,227
10225154,HY412165,09/05/2015 10:30:00 PM,025XX W SUPERIOR ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1221,12,26,24,14,1159261,1904906,2015,02/10/2018 03:50:01 PM,41.8947873,-87.69052656,"(41.894787298, -87.690526564)",10,21184,25,545,49,28,15,80
10225155,HY412177,09/05/2015 10:42:00 PM,007XX W IRVING PARK RD,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1915,19,46,3,24,1170563,1926785,2015,02/10/2018 03:50:01 PM,41.95458447,-87.64837578,"(41.954584472, -87.648375776)",37,21186,57,690,39,53,5,18
10225156,HY412175,09/05/2015 11:30:00 PM,056XX S WABASH AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,225,2,20,40,5,1177675,1867718,2015,02/10/2018 03:50:01 PM,41.79234225,-87.62402562,"(41.792342253, -87.624025622)",53,22260,7,403,4,60,24,111
10225157,HY412262,09/05/2015 10:00:00 PM,002XX S WABASH AVE,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,113,1,42,32,6,1176846,1899332,2015,02/10/2018 03:50:01 PM,41.87911226,-87.62611098,"(41.87911226, -87.626110978)",22,14912,38,367,36,29,22,126
10225158,HY412138,09/05/2015 09:30:00 PM,087XX S VINCENNES AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2222,22,21,71,6,1172035,1847022,2015,02/10/2018 03:50:01 PM,41.73567572,-87.64531358,"(41.735675715, -87.645313581)",18,21554,70,533,13,59,9,243
10225159,HY412140,09/05/2015 04:00:00 PM,109XX S DOTY AVE E,810,THEFT,OVER $500,OTHER,FALSE,FALSE,513,5,10,51,6,1185667,1832643,2015,02/10/2018 03:50:01 PM,41.69590816,-87.59582281,"(41.695908161, -87.595822806)",47,22250,48,174,47,19,19,255
10225160,HY412150,09/05/2015 04:45:00 PM,063XX N HERMITAGE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2433,24,40,77,7,1163623,1941926,2015,02/10/2018 03:50:01 PM,41.99628132,-87.67345944,"(41.996281323, -87.673459439)",46,4451,76,537,24,14,11,50
10225161,HY412111,09/05/2015 10:00:00 PM,056XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,231,2,20,40,14,1179885,1867783,2015,02/10/2018 03:50:01 PM,41.7924703,-87.61591996,"(41.792470297, -87.615919964)",53,22260,7,401,4,60,24,124
10225162,HY412225,09/05/2015 11:42:00 PM,009XX N HAMLIN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,TRUE,1112,11,27,23,18,1150881,1906019,2015,02/10/2018 03:50:01 PM,41.89800964,-87.72127499,"(41.898009641, -87.721274991)",41,4299,24,456,46,5,16,66
10225163,HY412099,09/05/2015 12:35:00 PM,016XX W JUNEWAY TER,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2422,24,49,1,26,1163837,1951492,2015,02/10/2018 03:50:01 PM,42.0225261,-87.67240056,"(42.022526099, -87.672400555)",3,21853,10,340,5,9,11,32
10225164,HY412213,09/06/2015 12:10:00 AM,054XX S UNIVERSITY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,233,2,4,41,3,1184722,1869541,2015,02/10/2018 03:50:01 PM,41.79718226,-87.59812846,"(41.797182256, -87.598128455)",1,21192,8,441,33,10,24,124
10225165,HY412216,09/05/2015 11:52:00 PM,057XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,232,2,20,40,14,1178137,1866990,2015,02/10/2018 03:50:01 PM,41.79033408,-87.62235363,"(41.790334078, -87.622353626)",53,22260,7,403,4,60,24,268
10225166,HY412142,09/05/2015 08:30:00 PM,061XX N FAIRFIELD AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2413,24,50,2,08A,1156889,1940684,2015,02/10/2018 03:50:01 PM,41.99301295,-87.69826473,"(41.993012947, -87.698264731)",42,4450,20,31,24,50,11,52
10225167,HY412118,09/05/2015 04:00:00 PM,012XX W LAKE ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1224,12,27,28,08B,1168330,1901590,2015,02/10/2018 03:50:01 PM,41.88549669,-87.65731471,"(41.885496686, -87.657314707)",41,14917,29,63,46,44,15,78
10225168,HY412184,09/05/2015 11:30:00 PM,015XX S HARDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1014,10,24,29,08B,1150298,1892207,2015,02/10/2018 03:50:01 PM,41.86011938,-87.72377662,"(41.860119379, -87.723776616)",36,21569,30,33,14,57,21,156
10225169,HY412026,09/05/2015 07:38:00 PM,006XX N HAMLIN AVE,461,BATTERY,AGG PO HANDS ETC SERIOUS INJ,ALLEY,TRUE,FALSE,1122,11,27,23,04B,1150942,1904012,2015,02/10/2018 03:50:01 PM,41.89250104,-87.72110354,"(41.892501035, -87.721103543)",41,21572,24,584,46,30,16,82
10225170,HY412254,09/06/2015 01:15:00 AM,041XX W 26TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,1031,10,22,30,14,1149190,1886400,2015,02/10/2018 03:50:01 PM,41.84420576,-87.7279941,"(41.844205755, -87.727994095)",14,21569,32,194,28,57,21,167
10225171,HY412287,09/06/2015 01:00:00 AM,003XX W 95TH ST,460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,634,6,21,49,08B,1175478,1841921,2015,02/10/2018 03:50:01 PM,41.72160167,-87.63285186,"(41.721601671, -87.632851859)",18,21861,45,187,13,19,10,250
10225172,HY412223,09/06/2015 12:21:00 AM,019XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,1024,10,24,29,14,1153404,1890300,2015,02/10/2018 03:50:01 PM,41.85482527,-87.71242585,"(41.854825273, -87.712425854)",36,21569,30,157,14,57,21,130
10225174,HY412251,09/06/2015 12:55:00 AM,064XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,312,3,20,69,08A,1180025,1862479,2015,02/10/2018 03:50:01 PM,41.77791241,-87.61556897,"(41.777912407, -87.615568965)",53,22260,67,122,4,60,18,277
10225175,HY412289,09/06/2015 12:25:00 AM,044XX W CARROLL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1113,11,28,26,08B,1146747,1901929,2015,02/10/2018 03:50:01 PM,41.88686615,-87.73656341,"(41.886866154, -87.736563412)",11,21572,27,732,23,30,16,90
10225176,HY412282,09/06/2015 02:00:00 AM,028XX W MONROE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1124,11,2,27,14,1157517,1899561,2015,02/10/2018 03:50:01 PM,41.8801558,-87.69707736,"(41.880155799, -87.697077361)",48,21184,28,51,46,28,16,123
10225177,HY412082,09/04/2015 03:00:00 PM,071XX S CONSTANCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,324,3,5,43,26,1189608,1858016,2015,02/10/2018 03:50:01 PM,41.76544071,-87.58058114,"(41.765440714, -87.58058114)",32,22538,39,452,37,24,18,217
10225178,HY412274,09/05/2015 09:50:00 PM,070XX S VERNON AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,322,3,6,69,08A,1180462,1858540,2015,02/10/2018 03:50:01 PM,41.76709337,-87.61408769,"(41.767093374, -87.614087692)",31,22260,67,480,32,60,18,211
10225179,HY412280,09/06/2015 01:30:00 AM,003XX S MAPLEWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,ALLEY,FALSE,TRUE,1125,11,2,28,26,1159433,1898396,2015,02/10/2018 03:50:01 PM,41.87691974,-87.69007408,"(41.876919736, -87.69007408)",48,21184,29,785,46,28,16,138
10225180,HY412284,09/06/2015 01:45:00 AM,050XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1533,15,28,25,14,1142625,1898857,2015,02/10/2018 03:50:01 PM,41.87851387,-87.75177714,"(41.878513874, -87.751777135)",11,22216,26,184,23,32,25,137
10225181,HY412273,09/06/2015 12:24:00 AM,073XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,FALSE,FALSE,732,7,17,68,15,1172568,1856301,2015,02/10/2018 03:50:01 PM,41.76112678,-87.64308817,"(41.761126784, -87.643088168)",17,21559,66,511,32,11,17,214
10225182,HY412299,09/06/2015 01:30:00 AM,061XX S COTTAGE GROVE AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,SIDEWALK,TRUE,FALSE,313,3,20,42,24,1182620,1864479,2015,02/10/2018 03:50:01 PM,41.78334076,-87.60599371,"(41.783340761, -87.605993706)",53,22260,9,471,4,60,18,275
10225183,HY412272,09/06/2015 01:25:00 AM,022XX N KNOX AVE,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,SIDEWALK,TRUE,FALSE,2522,25,31,19,04B,1145024,1914388,2015,02/10/2018 03:50:01 PM,41.92108771,-87.74257572,"(41.921087706, -87.742575717)",7,22615,19,289,44,2,6,188
10225184,HY412270,09/06/2015 01:40:00 AM,033XX N HALSTED ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1925,19,44,6,08B,1170327,1922606,2015,02/10/2018 03:50:01 PM,41.94312232,-87.64936594,"(41.943122315, -87.649365938)",38,4449,57,731,25,22,5,28
10225185,HY412277,09/06/2015 01:40:00 AM,051XX W DIVERSEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2521,25,31,19,08B,1141535,1918128,2015,02/10/2018 03:50:01 PM,41.93141589,-87.75530264,"(41.931415894, -87.755302635)",7,22615,19,355,17,21,6,176
10225186,HY412278,09/06/2015 01:24:00 AM,026XX S PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1031,10,22,30,18,1150138,1886085,2015,02/10/2018 03:50:01 PM,41.84332297,-87.72452326,"(41.843322966, -87.724523264)",14,21569,32,194,28,57,21,167
10225187,HY412113,09/05/2015 06:00:00 PM,020XX W LE MOYNE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162630,1909836,2015,02/10/2018 03:50:01 PM,41.90824566,-87.67801485,"(41.908245663, -87.678014854)",24,21560,25,481,41,4,7,200
10225188,HY412261,09/05/2015 11:58:00 PM,079XX S VERNON AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,624,6,6,44,08A,1180623,1852364,2015,02/10/2018 03:50:01 PM,41.75014207,-87.61368694,"(41.750142073, -87.613686938)",31,21546,40,11,32,61,20,227
10225190,HY412276,09/06/2015 12:47:00 AM,073XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,734,7,17,67,14,1166951,1856167,2015,02/10/2018 03:50:01 PM,41.76088091,-87.6636787,"(41.760880906, -87.6636787)",17,22257,65,433,31,23,17,216
10225191,HY412230,09/05/2015 11:58:00 PM,023XX W DEVON AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,2413,24,50,2,18,1159711,1942437,2015,02/10/2018 03:50:01 PM,41.99776535,-87.68783577,"(41.997765346, -87.687835766)",42,4450,20,320,27,12,11,46
10225192,HY412323,09/06/2015 02:33:00 AM,017XX W 74TH ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,735,7,17,67,18,1166045,1855625,2015,09/17/2015 11:37:18 AM,41.75941289,-87.66701464,"(41.75941289, -87.667014635)",17,22257,65,433,31,23,17,7
10225193,HY412324,09/06/2015 02:41:00 AM,041XX W POTOMAC AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,2534,25,37,23,26,1148522,1908338,2015,02/10/2018 03:50:01 PM,41.90441907,-87.72987954,"(41.904419071, -87.729879538)",4,4299,24,286,45,5,6,194
10225194,HY412281,09/06/2015 01:37:00 AM,017XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1234,12,25,31,18,1165082,1889456,2015,02/10/2018 03:50:01 PM,41.85226953,-87.66958647,"(41.852269532, -87.669586473)",8,14920,33,343,26,43,15,121
10225195,HY412308,09/06/2015 02:20:00 AM,050XX W DEMING PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,TRUE,TRUE,2521,25,31,19,26,1142399,1916498,2015,02/10/2018 03:50:01 PM,41.92692698,-87.75216815,"(41.926926981, -87.752168148)",7,22615,19,304,17,2,6,176
10225196,HY412326,09/06/2015 02:05:00 AM,014XX S RIDGEWAY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1011,10,24,29,18,1151608,1893012,2015,02/10/2018 03:50:01 PM,41.86230277,-87.71894677,"(41.86230277, -87.718946769)",36,21569,30,33,14,57,21,155
10225197,HY412255,09/06/2015 12:05:00 AM,005XX W WINNECONNA PKWY,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,621,6,17,69,18,1174163,1852703,2015,02/10/2018 03:50:01 PM,41.75121816,-87.63734908,"(41.751218162, -87.637349083)",17,21554,67,495,31,59,20,229
10225199,HY412339,09/06/2015 02:06:00 AM,057XX S MELVINA AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,811,8,23,56,26,1136030,1865904,2015,09/17/2015 11:37:18 AM,41.7882057,-87.77677692,"(41.7882057, -87.776776924)",35,22268,53,590,15,7,13,131
11645601,JC212935,06/01/2014 12:01:00 AM,087XX S SANGAMON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2222,22,21,71,11,,,2014,04/06/2019 04:04:43 PM,,,,,,,,,,,
10225200,HY412162,09/05/2015 05:00:00 PM,084XX S MORGAN ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,613,6,21,71,08A,1171118,1848904,2015,02/10/2018 03:50:01 PM,41.74086025,-87.64861826,"(41.740860249, -87.64861826)",18,21554,70,530,13,59,20,233
10225201,HY412269,09/06/2015 12:49:00 AM,079XX S LOOMIS BLVD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,TRUE,FALSE,612,6,21,71,18,1168378,1852055,2015,09/17/2015 11:37:18 AM,41.74956642,-87.65856686,"(41.74956642, -87.658566863)",18,21554,70,558,13,59,20,230
10225202,HY412344,09/06/2015 02:55:00 AM,046XX N CENTRAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1622,16,45,15,08B,1138173,1930097,2015,02/10/2018 03:50:01 PM,41.96432155,-87.76736714,"(41.964321551, -87.767367136)",20,21869,15,94,50,48,12,58
